Timestamp,Station,District,Route,Direction of travel,Lane type,Station length,Samples,% Observed,total_flow,Delay(V_t=35),Delay(V_t=40),Delay(V_t=45),Delay(V_t=50),Delay(V-t=55),Delay(V_t=60)
5/23/2023 0:00,3423021,3,49,N,ML,5,5746,100,11568,0,0,0,0,0,0.2
5/23/2023 0:00,3423024,3,49,S,ML,5,4372,98,9728,0,0,0,0,0,0.2
5/23/2023 0:00,3423025,3,49,N,OR,,2877,100,6252,,,,,,
5/23/2023 0:00,3423027,3,49,S,OR,,2877,100,2447,,,,,,
5/23/2023 0:00,3423061,3,99,S,ML,2.89,5739,100,9969,0,0,0,0,0.4,3.3
5/23/2023 0:00,3423062,3,99,S,OR,,2870,100,866,,,,,,
5/23/2023 0:00,3423063,3,99,S,FR,,2870,100,809,,,,,,
5/23/2023 0:00,3423064,3,99,N,ML,2.888,5738,100,10065,0,0,0,0,0.6,5.1
5/23/2023 0:00,3423065,3,99,N,OR,,2870,100,176,,,,,,
5/23/2023 0:00,3423066,3,99,N,FR,,2870,100,150,,,,,,
5/23/2023 0:00,3423091,3,99,N,ML,1.036,5728,100,18456,0,0,0,0.1,1.1,6.2
5/23/2023 0:00,3423094,3,99,S,ML,0.567,4763,98,18182,0,0,0,0.1,0.5,4.2
5/23/2023 0:00,3423101,3,505,N,ML,2.5,5729,100,4916,0,0,0,0,0,0
5/23/2023 0:00,3423102,3,505,N,OR,,2872,0,,,,,,,
5/23/2023 0:00,3423103,3,505,N,OR,,2872,0,,,,,,,
5/23/2023 0:00,3423105,3,505,N,ML,0,2872,0,6619,0,0,0,0,0,0
5/23/2023 0:00,3423106,3,505,N,ML,2.5,2872,0,8548,0,0,0,0,0,0.3
5/24/2023 0:00,308511,3,50,E,ML,3.134,5734,50,9065,0,0,0,0,0,0
5/24/2023 0:00,308512,3,50,W,ML,3.995,3827,0,31004,0,0,0,0,0,4.9
5/24/2023 0:00,311832,3,5,S,FR,,0,0,,,,,,,
5/24/2023 0:00,311844,3,5,N,OR,,0,0,,,,,,,
5/24/2023 0:00,311847,3,5,N,OR,,0,0,,,,,,,
5/24/2023 0:00,311864,3,5,N,FR,,0,0,,,,,,,
5/24/2023 0:00,311903,3,50,E,ML,0.883,8016,0,52804,2.8,6.5,11.1,15.8,21.7,36.4
5/24/2023 0:00,311930,3,50,E,FF,,8066,97,56620,,,,,,
5/24/2023 0:00,311973,3,50,E,OR,,2809,99,4503,,,,,,
5/24/2023 0:00,311974,3,50,E,ML,0.466,12964,0,121033,80.9,109.2,132.8,155.3,179,208.5
5/24/2023 0:00,312009,3,50,E,FR,,5618,99,3472,,,,,,
5/24/2023 0:00,312010,3,50,W,ML,1.218,5584,39,166698,557.2,660.1,767.3,891.3,1036.9,1198.9
5/24/2023 0:00,312011,3,50,W,OR,,5580,99,10964,,,,,,
5/24/2023 0:00,312012,3,50,W,FR,,2790,0,,,,,,,
5/24/2023 0:00,312098,3,50,E,ML,0.483,5385,48,64522,0,0.5,3.6,6.8,10.1,14.1
5/24/2023 0:00,312099,3,50,E,OR,,2692,97,6622,,,,,,
5/24/2023 0:00,312103,3,50,W,ML,0.954,7937,0,115678,0.6,18.4,52.7,90.2,133.4,198.5
5/24/2023 0:00,312104,3,50,W,OR,,2645,97,2,,,,,,
5/24/2023 0:00,312105,3,50,W,FR,,5290,97,4,,,,,,
5/24/2023 0:00,312108,3,50,W,FR,,2692,97,2,,,,,,
5/24/2023 0:00,312132,3,5,S,ML,1.347,0,0,20108,0,0,0,0,0,0
5/24/2023 0:00,312133,3,5,N,ML,1.09,0,0,60316,0,0,0,0,0,9.4
5/24/2023 0:00,312134,3,5,N,ML,1.342,0,0,20108,0,0,0,0,0,0
5/24/2023 0:00,312139,3,50,E,ML,0.454,10,0,121033,78.8,106.4,129.4,151.1,174.5,203.2
5/24/2023 0:00,312141,3,50,E,OR,,5354,96,9868,,,,,,
5/24/2023 0:00,312142,3,50,W,FR,,5354,96,4,,,,,,
5/24/2023 0:00,312188,3,50,W,ML,0.692,0,0,92523,0.4,7,21,36.7,52.7,77.4
5/24/2023 0:00,312189,3,50,W,OR,,0,0,,,,,,,
5/24/2023 0:00,312205,3,50,W,ML,0.468,0,0,92523,0.3,4.7,14.2,24.7,35.6,52.6
5/24/2023 0:00,312207,3,50,W,OR,,0,0,,,,,,,
5/24/2023 0:00,312208,3,50,W,OR,,0,0,,,,,,,
5/24/2023 0:00,312220,3,50,W,ML,0.69,0,0,83595,0,0,0.2,2.2,6.7,20
5/24/2023 0:00,312221,3,50,W,OR,,0,0,,,,,,,
5/24/2023 0:00,312233,3,99,N,ML,0.643,8612,100,56826,0,0.5,1,1.8,3.2,7.2
5/24/2023 0:00,312236,3,50,W,ML,0.281,7892,0,92523,0.2,2.9,8.5,14.8,21.5,31.6
5/24/2023 0:00,312247,3,50,W,OR,,5744,50,1,,,,,,
5/24/2023 0:00,312264,3,50,W,ML,0.394,0,0,83595,0,0,0.1,1.2,3.8,11.6
5/24/2023 0:00,312265,3,50,W,OR,,0,0,,,,,,,
5/24/2023 0:00,312326,3,80,W,ML,0.404,0,0,60510,0,0,0,0,1.5,13.3
5/24/2023 0:00,312327,3,80,W,OR,,0,0,,,,,,,
5/24/2023 0:00,312343,3,80,E,ML,0.429,8616,100,62710,0,0,0,0.2,2.3,9.6
5/24/2023 0:00,312344,3,80,E,OR,,5748,100,8151,,,,,,
5/24/2023 0:00,312345,3,80,E,FR,,5748,100,17180,,,,,,
5/24/2023 0:00,312346,3,80,W,ML,0.459,8616,100,66348,0.1,0.7,1.9,4.1,12.5,28.8
5/24/2023 0:00,312347,3,80,W,OR,,5748,100,4912,,,,,,
5/24/2023 0:00,312382,3,99,N,ML,0.367,0,0,42005,0,0,0,0,0.1,0.9
5/24/2023 0:00,312383,3,99,N,OR,,0,0,,,,,,,
5/24/2023 0:00,312386,3,99,N,ML,0.373,8177,100,65101,0,0,0,0.3,0.7,1.2
5/24/2023 0:00,312387,3,99,N,OR,,5452,100,7329,,,,,,
5/24/2023 0:00,312388,3,99,N,ML,0.202,8538,100,70923,15.1,18.8,22.3,25.6,28.6,32.8
5/24/2023 0:00,312420,3,99,S,ML,0.322,8611,100,73549,4.1,7.2,11.1,15.1,22,34.9
5/24/2023 0:00,312421,3,99,N,ML,0.46,8610,100,74467,60,78,97.6,120.8,145.6,171.8
5/24/2023 0:00,312422,3,99,N,ML,0.37,8577,0,56373,252.9,267.4,283.8,304.3,329.1,355.5
5/24/2023 0:00,312423,3,99,N,OR,,2863,0,,,,,,,
5/24/2023 0:00,312424,3,99,N,FR,,2863,0,,,,,,,
5/24/2023 0:00,312425,3,99,N,ML,0.349,8583,100,66031,68.1,81.5,92.8,102.8,112.9,125.9
5/24/2023 0:00,312426,3,99,N,OR,,5724,100,13041,,,,,,
5/24/2023 0:00,312427,3,99,N,FR,,2862,100,4410,,,,,,
5/24/2023 0:00,312439,3,80,E,ML,0.405,11456,0,65668,0,0,0,0,0.9,10.5
5/24/2023 0:00,312440,3,80,E,OR,,5728,0,,,,,,,
5/24/2023 0:00,312513,3,99,N,ML,0.535,8630,100,18173,4.3,7.6,11.2,14.9,18.6,22.1
5/24/2023 0:00,312514,3,99,N,ML,0.377,8595,100,74653,24.8,34.8,44.8,54.5,64.3,78
5/24/2023 0:00,312515,3,99,N,OR,,2867,100,5347,,,,,,
5/24/2023 0:00,312517,3,99,S,ML,0.359,8614,100,73717,0,0.1,1,3.2,8.8,20.1
5/24/2023 0:00,312518,3,99,S,OR,,5744,100,4179,,,,,,
5/24/2023 0:00,312519,3,99,S,FR,,2872,0,,,,,,,
5/24/2023 0:00,312520,3,99,N,ML,0.394,8596,100,77518,23.4,35,47,59.4,72.7,89.7
5/24/2023 0:00,312521,3,99,N,OR,,2867,100,5528,,,,,,
5/24/2023 0:00,312523,3,99,N,ML,0.434,6287,0,78291,0,0,1,5.9,15.9,30
5/24/2023 0:00,312524,3,99,S,FR,,2098,0,,,,,,,
5/24/2023 0:00,312525,3,99,N,ML,0.248,8613,100,79000,1.6,5.8,12.3,20.8,30.8,42.4
5/24/2023 0:00,312526,3,99,N,OR,,2871,100,5341,,,,,,
5/24/2023 0:00,312527,3,99,N,ML,0.594,8611,100,82274,2.1,8.8,22.7,43.1,67.6,97.1
5/24/2023 0:00,312528,3,99,N,OR,,2871,100,7701,,,,,,
5/24/2023 0:00,312529,3,99,N,FR,,2871,100,3124,,,,,,
5/24/2023 0:00,312562,3,99,N,ML,0.206,9169,62,84461,90,105.9,122.2,137.3,152.8,168
5/24/2023 0:00,312563,3,99,N,OR,,2347,83,10570,,,,,,
5/24/2023 0:00,312564,3,99,S,ML,0.423,11461,100,79375,0,0.4,2,9,22.7,42.3
5/24/2023 0:00,312566,3,99,N,ML,0.84,8606,100,49481,0,0,0,0.4,2.5,14
5/24/2023 0:00,312569,3,99,N,FF,,2871,100,27266,,,,,,
5/24/2023 0:00,312570,3,99,S,ML,0.432,5756,100,46302,0,0,1.1,6.6,19.1,35.6
5/24/2023 0:00,312648,3,99,N,ML,0.644,5693,100,50438,0,0,0,1,9.8,24.7
5/24/2023 0:00,312649,3,99,N,OR,,5694,100,6856,,,,,,
5/24/2023 0:00,312650,3,99,N,FR,,2847,100,10687,,,,,,
5/24/2023 0:00,312651,3,99,N,ML,0.503,8529,100,57439,0,0,0,0.1,1.7,8.7
5/24/2023 0:00,312652,3,99,N,OR,,8541,100,13032,,,,,,
5/24/2023 0:00,312689,3,51,N,ML,0.561,11212,75,58864,213.4,232.8,248.4,261.1,271.7,281.9
5/24/2023 0:00,312692,3,51,N,OR,,5736,0,,,,,,,
5/24/2023 0:00,312694,3,51,N,ML,0.426,11370,100,26181,188,199.1,207.9,215.1,222,230.8
5/24/2023 0:00,312706,3,51,N,OR,,5698,0,,,,,,,
5/24/2023 0:00,312709,3,51,N,FR,,5698,100,9379,,,,,,
5/24/2023 0:00,312745,3,51,N,ML,0.427,8555,100,82175,167.5,198.9,223.9,245.8,269.1,295.9
5/24/2023 0:00,312746,3,51,N,OR,,5722,100,6308,,,,,,
5/24/2023 0:00,312757,3,51,S,ML,0.441,14267,100,82418,318.8,372.4,415.5,452.3,483.7,511
5/24/2023 0:00,312758,3,51,S,OR,,2856,100,6644,,,,,,
5/24/2023 0:00,312771,3,51,S,ML,0.218,8554,100,73127,211.2,237.2,257.9,275.1,290.2,304.6
5/24/2023 0:00,312772,3,51,S,OR,,5714,100,10222,,,,,,
5/24/2023 0:00,312773,3,51,S,FR,,2857,100,3241,,,,,,
5/24/2023 0:00,312782,3,51,N,ML,0.427,11480,100,78002,2.1,4.6,8.3,13.3,19.8,30
5/24/2023 0:00,312804,3,51,N,ML,0.352,11479,75,75251,25.5,32.4,38.4,44.5,50,57.2
5/24/2023 0:00,312805,3,51,N,OR,,2872,100,2117,,,,,,
5/24/2023 0:00,312806,3,51,N,FR,,5744,100,11111,,,,,,
5/24/2023 0:00,312807,3,51,N,ML,0.417,11489,100,75918,69.7,86.5,100.6,112.4,122.5,132.9
5/24/2023 0:00,312808,3,51,N,OR,,2874,100,2810,,,,,,
5/24/2023 0:00,312854,3,51,S,ML,0.691,8463,67,62594,0,0,0,0,2,17.9
5/24/2023 0:00,312855,3,51,S,OR,,5702,100,13046,,,,,,
5/24/2023 0:00,312856,3,51,S,ML,0.219,8598,100,90076,0,0,0,0.2,4.1,16.7
5/24/2023 0:00,312857,3,51,S,ML,0.617,8598,100,89897,8.3,15.1,22.7,31.6,52.8,96.4
5/24/2023 0:00,312858,3,51,N,ML,0.224,5733,100,15490,0,0,0,0,0,0
5/24/2023 0:00,312865,3,51,N,ML,0.441,11479,100,96429,1.1,3.2,6.4,13.1,23.9,42.2
5/24/2023 0:00,312895,3,51,N,ML,0.5,11486,100,79121,70.7,91.7,109.9,125.2,140.7,160.1
5/24/2023 0:00,312896,3,51,N,ML,0.373,8542,100,65022,38.8,54.1,66.6,77.1,87.5,99.2
5/24/2023 0:00,312897,3,51,N,FR,,2852,100,685,,,,,,
5/24/2023 0:00,312898,3,51,N,ML,0.479,8601,100,68133,11.5,23.6,37.1,50,63.3,79.9
5/24/2023 0:00,312899,3,51,N,FR,,2871,100,1342,,,,,,
5/24/2023 0:00,312900,3,51,S,ML,0.338,8540,100,67298,0.6,1.3,2,3,5.4,11.8
5/24/2023 0:00,312901,3,51,S,OR,,2849,100,3454,,,,,,
5/24/2023 0:00,312940,3,51,N,ML,0.686,8567,100,98791,46.6,80.3,113.5,151,198.1,247.6
5/24/2023 0:00,312941,3,51,N,OR,,8607,100,10982,,,,,,
5/24/2023 0:00,312942,3,51,S,ML,0.548,8540,100,74814,31.8,49.3,65,78.6,92,110.7
5/24/2023 0:00,312943,3,51,S,OR,,2849,100,3843,,,,,,
5/24/2023 0:00,312944,3,51,N,ML,0.198,8524,100,71940,0,3.1,8.6,13.6,19.5,27.6
5/24/2023 0:00,312945,3,51,N,OR,,2845,100,1025,,,,,,
5/24/2023 0:00,312946,3,51,S,ML,0.326,8525,100,66591,28.5,37.7,45.6,52.7,60.2,70.4
5/24/2023 0:00,312947,3,51,S,OR,,2843,0,,,,,,,
5/24/2023 0:00,313000,3,50,W,ML,0.089,12,0,63003,0,0,0,0,0,0
5/24/2023 0:00,313001,3,50,W,OR,,5668,99,9530,,,,,,
5/24/2023 0:00,313002,3,50,W,FR,,2834,99,16967,,,,,,
5/24/2023 0:00,313003,3,50,W,ML,0.374,0,0,83595,0,0,0.1,1.1,3.7,10.9
5/24/2023 0:00,313004,3,50,W,OR,,0,0,,,,,,,
5/24/2023 0:00,313005,3,50,W,ML,0.265,0,0,60309,0,0,0,0,0,2.1
5/24/2023 0:00,313006,3,50,W,OR,,0,0,,,,,,,
5/24/2023 0:00,313007,3,50,W,FR,,0,0,,,,,,,
5/24/2023 0:00,313010,3,50,W,ML,0.336,0,0,70915,1.1,1.3,1.6,2.6,5.7,11.1
5/24/2023 0:00,313011,3,50,W,OR,,0,0,,,,,,,
5/24/2023 0:00,313012,3,50,W,FR,,0,0,,,,,,,
5/24/2023 0:00,313035,3,50,W,ML,0.459,0,0,60329,0,0,0,0,0,2.6
5/24/2023 0:00,313036,3,50,W,OR,,0,0,,,,,,,
5/24/2023 0:00,313037,3,50,W,ML,0.814,0,0,62133,0,0,0,0,0,8.1
5/24/2023 0:00,313038,3,50,W,OR,,0,0,,,,,,,
5/24/2023 0:00,313054,3,50,E,OR,,0,0,,,,,,,
5/24/2023 0:00,313055,3,50,E,ML,0.025,10405,95,54610,2,2.3,2.4,2.7,2.9,3.3
5/24/2023 0:00,313056,3,50,E,OR,,5208,95,950,,,,,,
5/24/2023 0:00,313080,3,50,W,ML,0.352,8251,99,43569,0,0,0,0,0.1,0.9
5/24/2023 0:00,313081,3,50,W,OR,,8262,99,9974,,,,,,
5/24/2023 0:00,313082,3,50,W,ML,0.154,8394,0,20099,0,0,0,0,0,0
5/24/2023 0:00,313083,3,50,W,OR,,2798,99,1785,,,,,,
5/24/2023 0:00,313084,3,50,W,FR,,5596,99,13775,,,,,,
5/24/2023 0:00,313111,3,80,E,ML,0.347,8543,100,64327,0,0.1,0.9,3.5,10.6,22.1
5/24/2023 0:00,313112,3,80,E,OR,,5702,100,7893,,,,,,
5/24/2023 0:00,313113,3,80,E,FR,,5702,100,10358,,,,,,
5/24/2023 0:00,313114,3,80,E,ML,0.396,11385,100,72622,0,0,0.3,1.5,6,17.1
5/24/2023 0:00,313115,3,80,E,OR,,5702,100,6031,,,,,,
5/24/2023 0:00,313132,3,80,E,ML,0.6,6198,90,79572,0,0,0.2,0.5,0.9,1.7
5/24/2023 0:00,313133,3,80,E,OR,,5248,100,7973,,,,,,
5/24/2023 0:00,313144,3,99,S,ML,0.523,0,0,92528,0.3,4.9,15.6,27.5,39.4,58.7
5/24/2023 0:00,313159,3,5,N,ML,1.295,2876,0,57993,0,0,0.3,1,2.5,13
5/24/2023 0:00,313166,3,99,N,ML,0.31,5737,100,41755,3.4,5,6.7,9.1,14,20
5/24/2023 0:00,313172,3,99,N,ML,0.326,5734,100,51598,0.4,1.6,3.5,6.9,14.9,26.1
5/24/2023 0:00,313178,3,99,N,ML,0.439,5020,97,29218,0,0,0,0,1.7,7
5/24/2023 0:00,313184,3,51,N,ML,0.139,8616,0,51054,0,0,0,0,0,0
5/24/2023 0:00,313190,3,99,N,ML,0.344,5698,100,45015,0,0,0.1,0.6,4.9,12.6
5/24/2023 0:00,313197,3,51,S,ML,0.297,11444,100,84604,103.4,127.8,150,170.2,188.9,208.2
5/24/2023 0:00,313204,3,51,S,ML,0.649,11474,100,77006,146.3,178,208.1,236.3,263.8,293.3
5/24/2023 0:00,313339,3,50,W,ML,0.457,0,0,20108,0,0,0,0,0,0
5/24/2023 0:00,313344,3,50,W,ML,0.7,5739,100,35715,0,0,0,0.6,5.3,13.7
5/24/2023 0:00,313349,3,50,W,ML,0.339,5748,100,34907,0,0,0.1,0.7,2.9,6.6
5/24/2023 0:00,313368,3,80,W,ML,0.551,504,100,3255,0,0.5,1.4,2.2,3.2,4.7
5/24/2023 0:00,313386,3,80,W,ML,0.598,11490,100,51282,20.4,26.8,34,41.7,49.1,57
5/24/2023 0:00,313393,3,80,E,ML,0.332,14349,100,108539,0,0,0.2,0.5,0.8,1.8
5/24/2023 0:00,313405,3,80,W,ML,0.638,11491,100,85887,169.7,194.5,218.2,239.4,258.8,276.7
5/24/2023 0:00,313406,3,80,E,ML,0.656,14374,100,103821,2.2,4.6,7.6,12.1,22.3,39
5/24/2023 0:00,313414,3,80,W,ML,0.479,14315,100,87501,38.6,51.5,62.3,71.1,78.7,85.6
5/24/2023 0:00,313420,3,80,E,ML,0.194,11453,100,95118,0,0,0,0,0.4,1.4
5/24/2023 0:00,313426,3,80,W,ML,0.003,11473,100,78967,0.2,0.3,0.3,0.3,0.4,0.4
5/24/2023 0:00,313432,3,80,E,ML,0.003,11472,100,95687,0,0,0,0,0,0
5/24/2023 0:00,313438,3,80,W,ML,0.395,11496,0,73876,6,9.9,14.2,18.6,23,27.5
5/24/2023 0:00,313444,3,80,E,ML,0.36,0,0,84768,0,0,0,0,0,1.8
5/24/2023 0:00,313450,3,80,W,ML,0.468,11496,0,56504,0,0,0,0.1,0.9,3.4
5/24/2023 0:00,313456,3,80,E,ML,0.401,0,0,80102,0,0,0,0,0,3.8
5/24/2023 0:00,313468,3,80,W,ML,0.5,11484,100,85961,0.1,0.4,1.4,3.1,5.4,8.5
5/24/2023 0:00,313469,3,80,E,ML,0.51,11482,100,94304,0,0,0,0,0,0.1
5/24/2023 0:00,313475,3,80,E,ML,0.523,11485,100,86257,0,0,0,0,0,0
5/24/2023 0:00,313482,3,80,W,ML,0.517,11488,100,86632,0.2,0.3,0.3,0.3,0.3,0.4
5/24/2023 0:00,313487,3,80,W,ML,0.496,8366,97,65850,0,0,0.1,1.6,7.2,18.1
5/24/2023 0:00,313493,3,80,W,ML,0.213,11459,100,71948,0,0,0,0.1,1.9,6
5/24/2023 0:00,313512,3,80,W,ML,0.214,8615,100,71725,0,0,0,0,1.6,6.9
5/24/2023 0:00,313551,3,50,E,ML,0.126,5736,100,34405,0.3,0.5,0.8,1.2,1.8,2.5
5/24/2023 0:00,313552,3,50,E,ML,0.32,5741,100,35891,3.7,5,6.1,8.1,12,16.2
5/24/2023 0:00,313560,3,80,W,ML,0.776,11494,100,86559,41.2,56.3,69,80.3,91.1,101
5/24/2023 0:00,313567,3,80,E,ML,0.747,11495,100,93430,0,0,0,0,0,0.5
5/24/2023 0:00,313576,3,50,W,OR,,5742,100,7377,,,,,,
5/24/2023 0:00,313579,3,50,W,OR,,2874,100,822,,,,,,
5/24/2023 0:00,313601,3,50,W,ML,0.822,0,0,21616,0,0,0,0,0,0.9
5/24/2023 0:00,313606,3,50,E,ML,0.925,0,0,28265,0,0.2,1.2,3,5.4,8.4
5/24/2023 0:00,313612,3,50,W,ML,0.756,0,0,48029,0,0,0,0,0,0
5/24/2023 0:00,313618,3,50,E,ML,0.757,0,0,38418,1.4,3.9,6.7,9.7,12.7,21.5
5/24/2023 0:00,313625,3,50,W,ML,0.873,0,0,60316,0,0,0,0,0,7.5
5/24/2023 0:00,313631,3,50,E,ML,0.813,0,0,51160,0,0,0.6,2.3,4.5,9.9
5/24/2023 0:00,313640,3,50,W,ML,0.425,0,0,83595,0,0,0.2,1.3,4.2,12.4
5/24/2023 0:00,313646,3,50,E,ML,0.422,0,0,60309,0,0,0,0,0,3.6
5/24/2023 0:00,313652,3,50,W,ML,0.636,0,0,71807,0,0,0.1,0.1,2.1,12.4
5/24/2023 0:00,313658,3,50,E,ML,0.62,0,0,66205,0,0,0,0.1,1,6.8
5/24/2023 0:00,313671,3,50,E,ML,0.592,0,0,92523,0.4,6,18,31.4,45,66.4
5/24/2023 0:00,313684,3,50,E,ML,0.357,0,0,92523,0.2,3.6,10.8,18.9,27.2,40.1
5/24/2023 0:00,313698,3,50,E,ML,0.459,0,0,92523,0.3,4.7,13.9,24.2,34.9,51.5
5/24/2023 0:00,313728,3,50,E,ML,0.775,0,0,73493,4.4,8.1,10.9,13.8,17.2,20.9
5/24/2023 0:00,313740,3,50,E,ML,0.448,0,0,75876,0,0,0.2,1.1,2.3,7.9
5/24/2023 0:00,313747,3,50,W,ML,0.399,0,0,74031,12.8,15.7,18.2,20,21.5,23.4
5/24/2023 0:00,313753,3,50,E,ML,0.436,0,0,86383,0,0,0,0.3,2.8,17.4
5/24/2023 0:00,313765,3,50,E,ML,0.443,0,0,78497,0,0.2,0.5,1.9,7.8,19.1
5/24/2023 0:00,313772,3,50,W,ML,0.561,11511,100,56821,0.2,0.4,0.8,1.7,3.4,8.8
5/24/2023 0:00,313790,3,50,W,ML,0.425,0,0,84454,5.3,7.5,9.6,12,14.5,18.9
5/24/2023 0:00,313824,3,50,E,ML,0.934,11474,100,59802,135.1,144.8,153.1,159.6,165.2,170.1
5/24/2023 0:00,313835,3,50,W,ML,1.083,8614,100,58432,0,0,0,0,0.1,0.5
5/24/2023 0:00,313840,3,50,E,ML,1.099,8622,100,55615,44.2,53.5,61.8,69.3,77.3,88.7
5/24/2023 0:00,313846,3,50,W,ML,0.393,0,0,76937,120.1,141.7,159.6,174.4,189.6,208.1
5/24/2023 0:00,313852,3,50,E,ML,0.694,0,0,87923,0.4,1.7,3.7,6.6,18.9,49.8
5/24/2023 0:00,313861,3,50,W,ML,0.575,0,0,74627,1.1,2.6,4.8,7.2,13,29.4
5/24/2023 0:00,313867,3,50,E,ML,0.597,0,0,76390,0.1,0.3,0.5,3,10.7,23.7
5/24/2023 0:00,313874,3,50,W,ML,0.068,0,0,60309,0,0,0,0,0,0.5
5/24/2023 0:00,313890,3,50,W,ML,0.667,13585,0,92534,0.3,5.5,18.5,33.2,48.1,69.3
5/24/2023 0:00,313897,3,50,E,ML,0.662,8860,0,83595,0,0,0.2,2.1,6.5,19.1
5/24/2023 0:00,313904,3,50,W,ML,0.76,0,0,60316,0,0,0,0,0,6.6
5/24/2023 0:00,313912,3,50,E,ML,0.76,0,0,60316,0,0,0,0,0,6.6
5/24/2023 0:00,313931,3,50,W,ML,0.821,0,0,72988,0,0,0,0.9,4.8,10.8
5/24/2023 0:00,313938,3,50,E,ML,0.753,0,0,92523,0.5,7.6,22.9,39.9,57.3,84.5
5/24/2023 0:00,313951,3,51,N,ML,0.22,2867,33,83259,18.3,31.4,44.5,60.2,78.8,97.2
5/24/2023 0:00,313956,3,51,N,ML,0.38,8051,97,42139,8.1,10.1,12.2,14.5,17,20.4
5/24/2023 0:00,313965,3,51,S,FR,,2869,100,11153,,,,,,
5/24/2023 0:00,313979,3,80,W,ML,1.125,0,0,51443,0,0,0.1,2.4,16.3,33.4
5/24/2023 0:00,313980,3,80,W,OR,,0,0,,,,,,,
5/24/2023 0:00,313981,3,80,W,FR,,0,0,,,,,,,
5/24/2023 0:00,314000,3,80,E,ML,4.475,8616,100,13765,0,0,2.4,14.5,37.4,62.4
5/24/2023 0:00,314001,3,80,W,ML,4.467,5742,100,14351,0,0,0,0,0.1,3.5
5/24/2023 0:00,314013,3,80,E,ML,0.336,8598,100,59397,85.8,100.1,113.4,126.4,138.4,149.9
5/24/2023 0:00,314014,3,80,E,OR,,5744,100,6027,,,,,,
5/24/2023 0:00,314015,3,80,E,FR,,5744,100,4416,,,,,,
5/24/2023 0:00,314025,3,80,E,ML,0.451,0,0,54030,0.3,4.1,12,21.8,32.3,46.2
5/24/2023 0:00,314026,3,80,E,OR,,0,0,,,,,,,
5/24/2023 0:00,314036,3,50,E,ML,0.501,8587,100,43277,5.1,6.5,8.3,10.2,13.4,20.4
5/24/2023 0:00,314042,3,50,E,ML,0.056,0,0,46657,0.4,0.5,0.7,0.9,1.2,1.8
5/24/2023 0:00,314059,3,50,W,ML,0.74,3749,44,44428,0,0,0,0,0,0.2
5/24/2023 0:00,314060,3,50,W,OR,,2502,44,803,,,,,,
5/24/2023 0:00,314061,3,50,W,FR,,5004,22,3593,,,,,,
5/24/2023 0:00,314078,3,50,W,OR,,8604,100,14355,,,,,,
5/24/2023 0:00,314098,3,99,N,OR,,2870,100,7540,,,,,,
5/24/2023 0:00,314107,3,99,N,OR,,8547,100,7614,,,,,,
5/24/2023 0:00,314114,3,99,N,OR,,2872,100,10787,,,,,,
5/24/2023 0:00,314115,3,99,N,FR,,5744,100,6446,,,,,,
5/24/2023 0:00,314121,3,51,N,ML,0.504,8600,100,87390,13.5,30.8,51.8,74.8,102.9,137.8
5/24/2023 0:00,314129,3,51,S,OR,,5742,100,6775,,,,,,
5/24/2023 0:00,314131,3,51,S,FR,,2871,100,5026,,,,,,
5/24/2023 0:00,314138,3,51,S,OR,,2863,100,5823,,,,,,
5/24/2023 0:00,314145,3,51,N,FR,,2857,50,11502,,,,,,
5/24/2023 0:00,314147,3,51,N,ML,0.329,0,0,48885,0,0,0,0,0.1,2.5
5/24/2023 0:00,314157,3,51,S,ML,0.383,10336,73,88113,418,464.5,502.3,533.9,563,594
5/24/2023 0:00,314159,3,160,S,ML,0.717,5445,100,18670,0,0,0,0,0,0
5/24/2023 0:00,314165,3,80,W,ML,0.358,5746,0,28015,0,0,0,0,0,0
5/24/2023 0:00,314171,3,80,W,OR,,5746,100,9976,,,,,,
5/24/2023 0:00,314177,3,80,W,OR,,5582,97,7343,,,,,,
5/24/2023 0:00,314182,3,80,W,OR,,5748,0,,,,,,,
5/24/2023 0:00,314190,3,80,W,OR,,5748,100,8293,,,,,,
5/24/2023 0:00,314194,3,51,N,FF,,5370,48,21803,,,,,,
5/24/2023 0:00,314195,3,51,N,FR,,2687,97,3954,,,,,,
5/24/2023 0:00,314201,3,80,W,OR,,5742,100,14539,,,,,,
5/24/2023 0:00,314204,3,80,W,OR,,2873,100,2773,,,,,,
5/24/2023 0:00,314217,3,80,W,ML,0.76,8607,33,58667,0,0,0,5.9,35.1,76.9
5/24/2023 0:00,314218,3,80,W,OR,,5738,100,13208,,,,,,
5/24/2023 0:00,314230,3,50,W,ML,0.464,5710,100,28697,0,0,0,1.2,3.9,7.9
5/24/2023 0:00,314231,3,50,W,OR,,5714,100,3422,,,,,,
5/24/2023 0:00,314241,3,50,W,ML,0.359,8506,99,32302,0,0,0,0,0,0
5/24/2023 0:00,314242,3,50,W,OR,,5678,99,11662,,,,,,
5/24/2023 0:00,314248,3,50,E,ML,0.537,8196,98,42225,1.1,1.4,1.8,2.3,5.4,11.6
5/24/2023 0:00,314254,3,80,E,ML,2.687,5728,100,16058,0,0,0,0,0,0
5/24/2023 0:00,314255,3,80,W,ML,2.69,5728,100,16928,24.7,36.8,49,63.7,80.4,111.7
5/24/2023 0:00,314262,3,50,W,OR,,0,0,,,,,,,
